trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
71,False,"{'a': 0.96, 'e': 0.05740983686309913}",20,5,10.8187744879286,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.96, 'e': 0.05511344338857516}",30,14,-15.112365589545476,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
73,False,"{'a': 0.96, 'e': 0.052908905653032155}",25,0,27.688249904713885,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
74,False,"{'a': 0.96, 'e': 0.05079254942691087}",35,23,20.968041658843973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.96, 'e': 0.04876084744983443}",20,10,17.48427303658984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.96, 'e': 0.046810413551841054}",25,2,32.61165780968376,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.96, 'e': 0.04493799700976741}",25,13,23.934260830518074,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.96, 'e': 0.043140477129376714}",20,10,16.76706113971856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.96, 'e': 0.04141485804420164}",20,0,27.418827906461807,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.96, 'e': 0.03975826372243357}",20,2,25.012341130390404,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.96, 'e': 0.03816793317353623}",35,19,30.88591349540465,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.96, 'e': 0.03664121584659478}",25,7,-8.085286382965318,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
83,False,"{'a': 0.96, 'e': 0.03517556721273098}",25,8,28.741772202233385,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.96, 'e': 0.03376854452422175}",25,2,21.26595822751897,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
85,False,"{'a': 0.96, 'e': 0.03241780274325288}",20,0,11.48324663662292,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
86,False,"{'a': 0.96, 'e': 0.03112109063352276}",25,8,28.45268819656122,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.96, 'e': 0.02987624700818185}",20,0,28.876413897213006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,False,"{'a': 0.96, 'e': 0.028681197127854573}",20,0,29.71207847370807,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,False,"{'a': 0.96, 'e': 0.02753394924274039}",20,10,16.660207225157038,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.96, 'e': 0.026432591273030773}",30,10,35.55881123888567,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.96, 'e': 0.02537528762210954}",20,10,14.935489747383162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.96, 'e': 0.024360276117225157}",25,9,30.17548953198668,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.96, 'e': 0.02338586507253615}",30,15,17.217829319177834,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
94,False,"{'a': 0.96, 'e': 0.022450430469634703}",20,8,22.162433199417677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.96, 'e': 0.021552413250849316}",25,5,12.897807851395388,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
96,False,"{'a': 0.96, 'e': 0.02069031672081534}",20,14,9.239926098585611,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.96, 'e': 0.019862704051982726}",20,9,17.039004567581568,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.96, 'e': 0.019068195889903418}",25,14,20.351213022452036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.96, 'e': 0.01830546805430728}",20,7,10.069845994939106,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
100,False,"{'a': 0.96, 'e': 0.01757324933213499}",20,0,28.76381489116986,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
101,False,"{'a': 0.96, 'e': 0.016870319358849587}",25,2,24.399591379575863,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
102,False,"{'a': 0.96, 'e': 0.016195506584495603}",20,9,9.438432710764879,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
103,False,"{'a': 0.96, 'e': 0.01554768632111578}",20,13,11.057276318737046,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.96, 'e': 0.014925778868271147}",25,9,15.076646682017314,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
105,False,"{'a': 0.96, 'e': 0.0143287477135403}",25,6,36.36409805467687,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.96, 'e': 0.013755597804998689}",35,18,30.78808728215587,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.96, 'e': 0.01320537389279874}",20,11,16.870118433115064,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.96, 'e': 0.012677158937086791}",25,8,30.97517992894784,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.96, 'e': 0.012170072579603319}",20,0,35.212233870184406,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.96, 'e': 0.011683269676419186}",20,0,32.461197131374696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
111,False,"{'a': 0.96, 'e': 0.011215938889362417}",20,8,19.19187621769887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.96, 'e': 0.010767301333787921}",20,8,24.437970204347984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.96, 'e': 0.010336609280436403}",25,7,32.34259015185754,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.96, 'e': 0.009923144909218947}",20,0,32.04777255509803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",20,0,25.848947212755835,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",20,16,4.5489848285709735,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,15,5.706866757546701,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,10,19.760460671110952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,14,36.563217285169735,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,10,19.936415132721287,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,9,19.30640840988867,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,12,12.390336105857907,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,14,21.56445611351423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,7,26.10628315348199,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
