trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
24,False,"{'a': 0.025, 'e': 0.8391923024206541}",20,0,-129.7072220373143,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
25,False,"{'a': 0.025, 'e': 0.8253356149096782}",25,0,-153.3599819835272,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
26,False,"{'a': 0.025, 'e': 0.8109631195052179}",20,0,-73.051073277343,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
27,False,"{'a': 0.025, 'e': 0.7960837985490559}",25,17,-1.7763553470078923,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
28,False,"{'a': 0.025, 'e': 0.7807069511324468}",20,0,-110.19864736930455,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
29,False,"{'a': 0.025, 'e': 0.7648421872844884}",25,0,-45.758583852873116,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
30,False,"{'a': 0.025, 'e': 0.748499421966165}",25,0,-69.31157186093334,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
31,False,"{'a': 0.025, 'e': 0.7316888688738209}",20,0,-90.12722662321082,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
32,False,"{'a': 0.025, 'e': 0.7144210340559314}",20,8,-4.5304236714147805,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
33,False,"{'a': 0.025, 'e': 0.6967067093471655}",25,6,-73.17837978826222,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
34,False,"{'a': 0.025, 'e': 0.6785569656238399}",25,13,10.863274903687362,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
35,False,"{'a': 0.025, 'e': 0.6599831458849822}",25,3,-88.39574380374121,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 2}",1
36,False,"{'a': 0.025, 'e': 0.6409968581633252}",20,0,-81.65839513700936,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
37,False,"{'a': 0.025, 'e': 0.6216099682706645}",20,0,-104.9448730983399,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
38,False,"{'a': 0.025, 'e': 0.6018345923821126}",25,0,-79.63719620414356,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
39,False,"{'a': 0.025, 'e': 0.5816830894638835}",25,13,11.430537217241906,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.025, 'e': 0.5611680535493414}",20,2,-22.354612378318652,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
41,False,"{'a': 0.025, 'e': 0.5403023058681398}",20,2,-16.235629018249334,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
42,False,"{'a': 0.025, 'e': 0.5190988868333696}",20,7,-85.17104359906176,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 2}",1
43,False,"{'a': 0.025, 'e': 0.497571047891727}",20,0,1.250967552711093,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
44,False,"{'a': 0.025, 'e': 0.4757322432417888}",25,0,-86.7884405604042,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
45,False,"{'a': 0.025, 'e': 0.4535961214255773}",25,0,-43.80028307281278,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
46,False,"{'a': 0.025, 'e': 0.4311765167986662}",20,4,-99.19980611680793,"{0: 8, 1: 0, 2: 7, 3: 0, 4: 1}",1
47,False,"{'a': 0.025, 'e': 0.40848744088415717}",20,9,-24.782525276682573,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
48,False,"{'a': 0.025, 'e': 0.385543073615936}",25,0,-25.97439931734437,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
49,False,"{'a': 0.025, 'e': 0.3623577544766734}",20,12,1.1961007366914274,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
50,False,"{'a': 0.025, 'e': 0.3389459735361172}",20,14,-3.4939137628664856,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
51,False,"{'a': 0.025, 'e': 0.3153223623952687}",25,11,-0.44717430475162256,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
52,False,"{'a': 0.025, 'e': 0.2915016850421088}",20,0,-33.526795459897286,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
53,False,"{'a': 0.025, 'e': 0.26749882862458735}",20,11,7.780066592443971,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.025, 'e': 0.24332879414663805}",20,0,-28.296071432384313,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
55,False,"{'a': 0.025, 'e': 0.2190066870930415}",20,12,12.598193660233644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.025, 'e': 0.19454770798898718}",30,22,16.959242192133527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.025, 'e': 0.16996714290024081}",20,0,-64.19667732011456,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
58,False,"{'a': 0.025, 'e': 0.14528035387985133}",20,13,0.5172375050639559,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
59,False,"{'a': 0.025, 'e': 0.12050276936736638}",20,0,-8.802941297695778,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
60,False,"{'a': 0.025, 'e': 0.09564987454656154}",25,19,12.15222876632798,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.025, 'e': 0.0707372016677029}",20,4,10.945006352018911,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
62,False,"{'a': 0.025, 'e': 0.04578032034039706}",30,11,22.339748157238326,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
63,False,"{'a': 0.025, 'e': 0.02079482780309243}",20,3,29.002270856425632,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.025, 'e': -0.004203660824688486}",25,12,19.843068290069798,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,23,15.530051847529563,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,7,23.447907435217843,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,10,28.309567546922338,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,16,7.4181065559614785,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,7,34.4692752634199,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,7,25.861750910596534,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",35,26,15.76952126876438,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,6,21.133167330742666,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,12,15.520735181445518,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,3,27.354532032296135,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
